gene_id	C1	C2	H1	H2
TcCLB.510099.70	3380	4886	3177	3246
TcCLB.510099.90	1437	1979	1241	1224
TcCLB.510099.100	761	1067	805	734
TcCLB.510099.110	8139	11020	7796	7517
TcCLB.510099.120	10351	13821	10607	10475
TcCLB.510099.131	0	0	0	0
TcCLB.506263.10	4	4	2	2
TcCLB.506263.20	1	2	0	0
TcCLB.506263.30	313	469	327	326
TcCLB.506263.40	1421	1850	1269	1275
TcCLB.506263.49	315	445	280	298
TcCLB.504253.10	3616	5098	3052	2941
TcCLB.504253.20	2117	3213	2262	2204
TcCLB.504253.30	2128	2893	1814	1660
TcCLB.504253.40	967	1379	1048	1024
TcCLB.504253.50	1263	1730	1279	1246
TcCLB.504253.60	278	368	176	191
TcCLB.509933.10	595	786	450	454
TcCLB.509933.20	424	649	469	515
TcCLB.506435.10	456	603	402	397
TcCLB.506435.20	2391	3118	2224	2061
TcCLB.506435.30	2853	4277	2729	2740
TcCLB.506435.40	371	453	331	264
TcCLB.506435.50	1159	1503	997	1040
TcCLB.506435.60	1053	1399	1064	1060
TcCLB.506435.70	4857	6908	4285	4203
TcCLB.506435.90	1704	2648	1711	1754
TcCLB.506435.100	734	1043	734	688
TcCLB.506435.110	673	894	575	558
TcCLB.506435.120	4004	5460	3254	3335
TcCLB.506435.130	1267	1700	1084	1079
TcCLB.506435.134	1520	2025	1162	1083
TcCLB.506435.140	2718	3784	2680	2645
TcCLB.506435.150	2467	3366	2532	2601
TcCLB.506435.160	1973	2664	1842	1794
TcCLB.506435.170	540	702	533	491
TcCLB.506435.180	850	1174	818	828
TcCLB.506435.190	925	1185	799	681
TcCLB.506435.200	658	755	536	505
TcCLB.506435.210	1271	1584	1224	1129
TcCLB.506435.220	518	706	513	534
TcCLB.506435.230	1037	1501	931	974
TcCLB.506435.250	805	1115	632	594
TcCLB.506435.260	1648	2216	1247	1212
TcCLB.506435.270	4172	6190	3316	3267
TcCLB.506435.280	1169	1600	942	882
TcCLB.506435.290	585	730	508	487
TcCLB.506435.300	1152	1522	1094	1060
TcCLB.506435.309	9	7	7	4
TcCLB.506435.318	1	1	4	1
TcCLB.506435.327	0	0	2	0
TcCLB.506435.336	0	0	0	0
TcCLB.506435.345	1	0	0	1
TcCLB.506435.354	1	2	0	2
TcCLB.506435.363	0	0	0	0
TcCLB.506435.370	13	18	8	6
TcCLB.506435.390	1847	2623	1719	1617
TcCLB.506435.400	3522	5056	3153	2988
TcCLB.506435.410	4351	5665	3808	3784
TcCLB.506435.420	580	758	464	401
TcCLB.506435.424	838	1214	694	660
TcCLB.506435.430	1917	2841	1727	1697
TcCLB.506435.440	1268	1724	1236	1112
TcCLB.506435.450	1810	2336	1695	1793
TcCLB.506435.460	797	1078	785	716
TcCLB.506435.470	444	547	459	432
TcCLB.506437.10	74	100	61	30
TcCLB.506437.20	0	0	0	0
TcCLB.506437.30	6	12	6	8
TcCLB.506437.40	0	0	0	0
TcCLB.509289.5	0	0	0	0
TcCLB.509289.10	0	0	0	0
TcCLB.509289.20	5	13	10	10
TcCLB.509289.30	2477	3282	1840	1837
TcCLB.509289.39	1085	1494	1086	927
TcCLB.426799.9	299	425	284	259
TcCLB.426799.19	693	814	562	484
TcCLB.507159.10	1155	1559	909	857
TcCLB.507159.14	514	752	495	506
TcCLB.507159.20	837	1247	939	805
TcCLB.507159.30	2622	3592	2876	2818
TcCLB.507159.37	765	1023	676	644
TcCLB.507159.41	253	340	263	281
TcCLB.507159.44	0	0	0	0
TcCLB.507159.50	0	0	0	0
TcCLB.507159.60	0	0	0	0
TcCLB.507159.65	0	0	0	0
TcCLB.507159.70	0	0	0	0
TcCLB.507159.80	0	0	0	0
TcCLB.507159.90	0	0	0	0
TcCLB.506199.5	0	0	0	0
TcCLB.506199.10	0	0	0	0
TcCLB.506199.20	238	338	180	145
TcCLB.506199.30	1210	1521	1016	959
TcCLB.506201.4	908	1164	788	672
TcCLB.506201.10	1464	2112	1387	1267
TcCLB.506201.20	407	504	457	448
TcCLB.506201.30	1004	1179	779	723
TcCLB.506201.39	2214	2926	1799	1645
TcCLB.506201.50	1119	1362	1158	1109
TcCLB.506201.60	1035	1340	1022	1013
TcCLB.506201.70	152	184	105	104
TcCLB.506201.80	188	233	167	152
TcCLB.506201.84	1052	1239	876	829
TcCLB.506201.90	1084	1448	1224	1141
TcCLB.506201.100	878	1100	797	740
TcCLB.506201.110	1099	1420	954	877
TcCLB.506201.120	1559	1990	1276	1219
TcCLB.506201.130	963	1165	839	794
TcCLB.506201.140	2169	2698	1757	1616
TcCLB.506201.150	241	311	205	177
TcCLB.506201.154	829	1001	635	669
TcCLB.506201.160	365	457	307	228
TcCLB.506201.170	726	1170	1143	1122
TcCLB.506723.10	5	8	13	7
TcCLB.506723.20	1	4	3	3
TcCLB.506723.30	0	0	0	0
TcCLB.506723.41	2	0	0	1
TcCLB.508705.10	0	2	1	0
TcCLB.503591.10	0	1	0	0
TcCLB.508519.20	0	1	0	2
TcCLB.508521.11	0	0	0	0
TcCLB.508521.18	0	0	0	0
TcCLB.508521.20	3	7	4	3
TcCLB.508521.30	0	0	0	0
TcCLB.508521.40	0	0	0	1
TcCLB.508521.50	2	1	0	2
TcCLB.508521.70	6	7	3	6
TcCLB.508521.81	0	4	1	1
TcCLB.508521.90	1	3	1	4
TcCLB.508521.100	1	1	1	0
TcCLB.508521.112	0	0	0	0
TcCLB.508523.10	2	1	4	1
TcCLB.508523.21	0	0	0	0
TcCLB.508523.30	1	1	1	1
TcCLB.508523.35	1	2	2	2
TcCLB.508523.40	1	5	1	0
TcCLB.508523.50	584	825	784	798
TcCLB.508523.80	654	891	631	602
TcCLB.508525.5	169	198	153	132
TcCLB.508525.10	2181	3214	2576	2603
TcCLB.508525.20	2246	3352	2402	2320
TcCLB.508525.30	2365	3263	1993	1821
TcCLB.508525.40	1953	2554	1627	1563
TcCLB.508525.60	1066	1496	1277	1245
TcCLB.511033.29	653	1008	1667	1716
TcCLB.511033.20	2501	3639	2186	2177
TcCLB.511033.10	1034	1391	970	953
TcCLB.511031.49	652	784	564	471
TcCLB.511031.40	344	575	378	393
TcCLB.511031.30	1074	1403	925	896
TcCLB.511031.20	942	1399	957	967
TcCLB.511031.10	160	225	166	151
TcCLB.425969.5	877	1231	1026	1032
TcCLB.425969.9	1085	1409	979	981
TcCLB.511029.20	963	1284	873	809
TcCLB.511029.10	1301	1747	1127	1094
TcCLB.506727.150	929	1239	827	796
TcCLB.506727.140	744	948	749	710
TcCLB.506727.130	934	1312	952	1031
TcCLB.506727.120	2654	3851	2513	2522
TcCLB.506727.110	2275	3538	2191	2333
TcCLB.506727.100	751	1109	835	871
TcCLB.506727.90	486	700	592	544
TcCLB.506727.80	1472	1958	1282	1204
TcCLB.506727.70	1400	1996	1447	1321
TcCLB.506727.60	2839	3987	2903	2826
TcCLB.506727.50	3991	5481	4150	3998
TcCLB.506727.40	223	284	260	229
TcCLB.506727.30	1115	1456	1217	1129
TcCLB.506727.20	2456	3538	2655	2391
TcCLB.506727.10	2104	2910	1771	1851
TcCLB.506727.4	358	455	334	308
TcCLB.504085.70	54	76	66	76
TcCLB.504085.60	1240	1769	1240	1131
TcCLB.504085.50	2048	2933	1926	1953
TcCLB.504085.40	1497	2059	1427	1306
TcCLB.504085.30	1571	2233	1451	1375
TcCLB.504085.20	682	928	733	680
TcCLB.504085.10	1740	2496	1700	1721
TcCLB.506725.80	1339	1782	1403	1311
TcCLB.506725.70	2800	3904	2382	2439
TcCLB.506725.60	679	906	659	597
TcCLB.506725.50	1395	2020	1454	1429
TcCLB.506725.40	2806	3899	2575	2418
TcCLB.506725.30	1799	2383	1574	1388
TcCLB.506725.20	5176	7502	4609	4642
TcCLB.506725.10	939	1265	977	979
TcCLB.511027.29	864	1235	857	874
TcCLB.511027.20	779	1155	866	828
TcCLB.511027.10	1612	2231	1420	1365
TcCLB.503839.5	405	580	373	357
TcCLB.503839.10	2088	2697	1419	1373
TcCLB.503839.19	1213	1738	1163	1015
TcCLB.503839.30	2139	2737	1979	1714
TcCLB.503839.39	1787	2513	1699	1692
TcCLB.511025.120	854	1212	826	779
TcCLB.511025.110	6459	8871	6677	6835
TcCLB.511025.100	1886	2672	1857	1863
TcCLB.511025.90	926	1149	732	662
TcCLB.511025.80	307	386	383	363
TcCLB.511025.70	3949	5332	4295	4231
TcCLB.511025.60	739	1000	774	752
TcCLB.511025.50	8191	11823	8435	8554
TcCLB.511025.30	1617	2437	1885	1815
TcCLB.511025.20	1088	1538	1241	1154
TcCLB.511025.10	2042	2714	1738	1689
TcCLB.508713.30	14	20	38	23
TcCLB.508713.20	1850	2550	1976	1989
TcCLB.508713.10	3350	4579	2834	2658
TcCLB.508711.49	2197	3012	1846	1839
TcCLB.508711.40	2707	3733	2594	2464
TcCLB.508711.30	2092	2689	1861	1824
TcCLB.508711.20	2190	2977	1769	1724
TcCLB.508711.10	8211	11541	7177	6773
TcCLB.511023.19	612	893	502	500
TcCLB.511023.10	3472	4797	3641	3503
TcCLB.508709.10	372	423	317	337
TcCLB.511021.99	258	372	254	252
TcCLB.511021.90	681	803	612	641
TcCLB.511021.80	1040	1271	920	808
TcCLB.511021.70	2380	3072	2199	2084
TcCLB.511021.60	1549	2062	1394	1301
TcCLB.511021.51	628	703	534	464
TcCLB.511021.40	1893	2328	1632	1544
TcCLB.511021.30	615	785	706	719
TcCLB.511021.20	59	83	50	58
TcCLB.511021.10	768	1025	637	581
TcCLB.508707.340	0	0	0	0
TcCLB.508707.330	1788	2380	1695	1582
TcCLB.508707.320	2628	3489	2326	2184
TcCLB.508707.310	11338	15335	10461	10669
TcCLB.508707.300	2475	3160	2055	2112
TcCLB.508707.290	1873	2263	1721	1604
TcCLB.508707.280	802	975	669	734
TcCLB.508707.270	2412	2989	2348	2302
TcCLB.508707.234	1155	1471	883	928
TcCLB.508707.227	715	842	682	617
TcCLB.508707.224	932	1235	906	967
TcCLB.508707.220	1616	1883	1441	1352
TcCLB.508707.210	1983	2528	1744	1740
TcCLB.508707.200	1782	2020	1546	1398
TcCLB.508707.194	2044	2708	1848	1775
TcCLB.508707.190	4411	5763	3776	3731
TcCLB.508707.180	2725	3217	2340	2053
TcCLB.508707.170	2742	3756	2431	2446
TcCLB.508707.160	1193	1555	1055	1076
TcCLB.508707.149	1256	1632	1129	1013
TcCLB.508707.140	767	1003	874	820
TcCLB.508707.130	1546	2070	1370	1357
TcCLB.508707.120	1927	2523	1882	1741
TcCLB.508707.110	439	643	551	521
TcCLB.508707.100	4647	6388	5193	4850
TcCLB.508707.90	3139	4176	3079	2893
TcCLB.508707.80	1443	2040	1280	1245
TcCLB.508707.70	3007	4340	2902	2883
TcCLB.508707.64	1075	1380	1072	916
TcCLB.508707.60	3238	4547	2828	2689
TcCLB.508707.50	2457	3551	3037	3184
TcCLB.508707.40	1163	1604	1079	966
TcCLB.508707.30	2484	3411	2402	2225
TcCLB.508707.20	584	793	623	545
TcCLB.508707.10	1243	1746	1676	1550
TcCLB.511019.120	2080	2792	2062	1952
TcCLB.511019.108	930	1283	966	894
TcCLB.511019.99	795	1148	865	813
TcCLB.511019.90	1729	2244	2349	2301
TcCLB.511019.84	124	151	126	113
TcCLB.511019.80	137	180	145	109
TcCLB.511019.74	17	57	36	28
TcCLB.511019.60	0	1	0	0
TcCLB.511019.54	0	0	0	0
TcCLB.511019.47	0	0	0	0
TcCLB.511019.40	494	680	525	520
TcCLB.511019.26	2	0	0	0
TcCLB.511019.13	1	1	2	1
TcCLB.510433.10	182	293	507	509
TcCLB.510433.20	662	860	793	795
TcCLB.506815.20	383	527	613	593
TcCLB.506815.30	4373	6425	3879	3900
TcCLB.506815.40	933	1295	926	870
TcCLB.506815.50	1982	2625	1937	1885
TcCLB.506815.60	5974	8149	6684	6787
TcCLB.506817.10	6185	9060	5359	5386
TcCLB.506817.20	1019	1293	870	783
TcCLB.506817.30	82	106	112	102
TcCLB.506817.40	905	1320	938	826
TcCLB.506817.50	296	369	309	327
TcCLB.506817.60	1298	1698	1105	1116
TcCLB.506817.70	362	467	303	357
TcCLB.506817.79	582	894	613	608
TcCLB.426897.10	997	1295	706	708
TcCLB.426897.4	82	123	83	74
TcCLB.506819.10	238	335	247	223
TcCLB.506819.20	1528	2040	2384	2334
TcCLB.506819.30	1605	2227	1475	1435
TcCLB.506819.40	1570	2166	1525	1386
TcCLB.506819.49	1080	1511	1074	1094
TcCLB.510435.5	964	1357	983	948
TcCLB.510435.10	1330	1689	1244	1208
TcCLB.510435.20	674	908	679	633
TcCLB.510435.30	2646	3862	2330	2468
TcCLB.510435.40	1042	1472	1133	1026
TcCLB.510435.50	887	1180	783	664
TcCLB.508273.10	2308	2996	1976	1762
TcCLB.508273.30	2252	3285	1744	1696
TcCLB.508273.40	1732	2365	1727	1607
TcCLB.508273.50	1461	1847	1373	1382
TcCLB.508273.60	2189	2941	1983	1818
TcCLB.508273.70	774	1072	764	736
TcCLB.508273.80	0	0	0	0
TcCLB.508273.91	1	0	0	0
TcCLB.508273.100	27	40	24	23
TcCLB.508273.120	18	32	28	23
TcCLB.508273.130	1	0	0	0
TcCLB.506821.10	651	792	535	464
TcCLB.506821.20	599	887	462	447
TcCLB.506821.30	6	7	7	7
TcCLB.506821.50	1	0	3	0
TcCLB.506821.60	53	72	59	55
TcCLB.506821.80	592	748	504	554
TcCLB.506821.90	713	991	884	803
TcCLB.506821.100	1360	1944	1360	1298
TcCLB.506821.110	388	520	435	428
TcCLB.506821.120	591	805	609	560
TcCLB.506821.130	2650	3737	2313	2322
TcCLB.506821.140	1130	1471	953	898
TcCLB.506821.150	1015	1400	857	855
TcCLB.506821.160	1573	2248	1529	1555
TcCLB.506821.170	2124	3011	1889	1817
TcCLB.506821.180	888	1316	981	974
TcCLB.506821.190	1210	1706	1238	1150
TcCLB.506821.200	1515	2107	1248	1299
TcCLB.506821.210	8883	11865	9530	9123
TcCLB.507969.70	414	562	417	412
TcCLB.507969.60	2782	3498	2498	2363
TcCLB.507969.54	866	1212	821	818
TcCLB.507969.50	619	838	631	597
TcCLB.507969.40	777	936	549	492
TcCLB.507969.30	1407	1977	1305	1345
TcCLB.507969.20	1404	2138	1517	1366
TcCLB.507969.10	1351	2088	2147	2180
TcCLB.510031.70	320	499	369	330
TcCLB.510031.60	1124	1574	1047	962
TcCLB.510031.50	1427	2026	1322	1267
TcCLB.510031.40	1119	1535	1003	927
TcCLB.510031.30	1851	2511	1659	1619
TcCLB.510031.20	1144	1524	961	972
TcCLB.510031.9	926	1223	759	746
TcCLB.507967.30	1298	1815	1194	1134
TcCLB.507967.20	1211	1669	613	532
TcCLB.507967.10	1434	1988	1218	1280
TcCLB.507967.4	248	286	212	159
TcCLB.507965.10	115	102	82	81
TcCLB.506425.5	0	0	0	1
TcCLB.506425.10	1512	2017	1509	1478
TcCLB.506425.20	1100	1423	1162	1081
TcCLB.506425.30	2604	3500	2075	1952
TcCLB.506425.40	6653	9268	6364	6216
TcCLB.506425.50	2116	2652	2180	2008
TcCLB.506425.60	1267	1545	1099	995
TcCLB.506425.70	1200	1527	1103	1053
TcCLB.506425.80	2035	2796	2302	2242
TcCLB.506425.90	1338	1720	1221	1197
TcCLB.506425.100	1746	2168	1260	1237
TcCLB.506425.110	685	852	635	601
TcCLB.506425.120	674	889	641	574
TcCLB.506425.130	1269	1596	1013	898
TcCLB.506425.140	1655	2285	1613	1542
TcCLB.506425.150	336	414	319	298
TcCLB.506425.160	1049	1369	932	879
TcCLB.506425.169	770	1154	747	814
TcCLB.503987.4	672	973	695	706
TcCLB.503987.10	1708	2445	1832	1834
TcCLB.503987.20	1843	2559	1884	1809
TcCLB.503987.30	2613	3595	3033	3013
TcCLB.503987.39	347	488	297	350
TcCLB.503987.50	1597	2223	1757	1712
TcCLB.503987.60	729	960	737	752
TcCLB.503987.70	1151	1664	1291	1297
TcCLB.506427.10	29	27	38	35
TcCLB.510723.10	341	430	282	292
TcCLB.510723.20	1708	2311	1663	1458
TcCLB.510723.29	1437	1787	1305	1349
TcCLB.508443.10	625	977	736	701
TcCLB.508443.20	983	1206	868	872
TcCLB.508443.30	5278	7538	4360	4438
TcCLB.508443.40	470	563	461	456
TcCLB.508443.50	397	517	469	424
TcCLB.508443.60	2048	2650	1811	1857
TcCLB.432997.10	0	0	0	0
TcCLB.510725.30	806	1065	788	808
TcCLB.510725.40	2934	3984	2174	2180
TcCLB.510725.50	909	1317	1070	1086
TcCLB.510725.60	662	1007	670	645
TcCLB.510725.70	1479	1951	1246	1168
TcCLB.510725.80	908	1166	903	890
TcCLB.510725.90	711	983	632	649
TcCLB.510725.99	349	527	330	344
TcCLB.508445.10	1012	1338	923	916
TcCLB.508445.20	339	526	453	433
TcCLB.508445.30	1549	2439	1806	1844
TcCLB.508445.40	1094	1505	1014	1011
TcCLB.508445.50	707	1012	701	692
TcCLB.508445.60	1341	1890	1460	1287
TcCLB.508445.70	2245	3170	2220	2240
TcCLB.508445.80	2162	3074	2336	2361
TcCLB.508445.90	2011	2683	2071	2021
TcCLB.508445.99	1045	1357	870	913
TcCLB.401469.20	811	1078	813	730
TcCLB.401469.10	1590	2352	3037	3218
TcCLB.504207.5	10	20	21	21
TcCLB.504207.10	854	1191	912	903
TcCLB.504207.20	7888	10397	6015	5489
TcCLB.504207.29	493	750	586	554
TcCLB.510727.9	174	325	223	213
TcCLB.504217.19	2037	2892	1915	1964
TcCLB.504217.10	2036	2808	2001	1969
TcCLB.504217.4	601	852	646	572
TcCLB.427789.10	515	739	548	464
TcCLB.427789.20	2990	4085	2931	3073
TcCLB.427789.30	774	1083	793	769
TcCLB.427789.39	908	1223	960	888
TcCLB.511717.10	537	780	620	545
TcCLB.511717.20	2913	4224	2810	2522
TcCLB.511717.30	3567	4648	3333	3055
TcCLB.511717.40	806	1066	730	716
TcCLB.511717.50	1419	1957	1346	1252
TcCLB.511717.60	544	780	596	632
TcCLB.511717.70	1453	2147	1332	1220
TcCLB.511717.80	507	747	528	488
TcCLB.511717.90	1501	2106	2181	2145
TcCLB.511717.100	2843	4290	3142	3364
TcCLB.511717.110	1104	1496	989	1084
TcCLB.511717.120	1026	1481	1058	957
TcCLB.511717.130	923	1167	842	760
TcCLB.511717.140	1402	2034	1437	1433
TcCLB.511717.150	1945	2438	1421	1369
TcCLB.511717.160	1078	1448	1050	982
TcCLB.511717.170	3384	4852	2845	2841
TcCLB.511717.174	1083	1573	1071	1070
TcCLB.511717.180	1668	2262	1557	1521
TcCLB.511717.190	1409	1882	1462	1370
TcCLB.511717.200	3727	5106	4165	4063
TcCLB.511717.209	46	58	50	49
TcCLB.511719.10	1602	2196	1745	1535
TcCLB.511719.20	908	1117	836	871
TcCLB.511719.30	1354	1830	1420	1430
TcCLB.511719.41	1295	2029	1201	1218
TcCLB.506873.20	822	1316	774	812
TcCLB.506873.10	1765	2490	1513	1425
TcCLB.506873.4	463	599	321	281
TcCLB.509159.10	1692	2470	1205	1204
TcCLB.511721.10	1237	1584	964	948
TcCLB.511721.20	283	376	231	206
TcCLB.511723.10	0	1	0	1
TcCLB.506871.190	353	424	394	391
TcCLB.506871.180	3068	4422	3090	3107
TcCLB.506871.160	2846	4015	2834	2916
TcCLB.506871.150	2015	2650	1806	1590
TcCLB.506871.140	8771	12408	6940	6617
TcCLB.506871.130	1705	2415	1550	1462
TcCLB.506871.120	1777	2404	1754	1708
TcCLB.506871.110	1557	2296	1557	1473
TcCLB.506871.100	1099	1378	1011	988
TcCLB.506871.90	4730	6557	4975	5150
TcCLB.506871.80	809	1045	813	833
TcCLB.506871.70	3792	5335	3663	3686
TcCLB.506871.60	1222	1826	1494	1561
TcCLB.506871.50	1118	1476	983	980
TcCLB.506871.40	2022	2871	1836	1718
TcCLB.506871.30	3173	4599	3632	3540
TcCLB.506871.20	3186	4408	3010	2983
TcCLB.506871.10	1718	2408	1669	1677
TcCLB.511725.10	1681	2384	1529	1512
TcCLB.511725.30	780	1152	639	650
TcCLB.511725.40	1300	1866	1657	1605
TcCLB.511725.80	2252	3053	2381	2180
TcCLB.511725.90	812	1055	817	737
TcCLB.511725.100	1122	1550	1199	1054
TcCLB.511725.110	656	842	623	590
TcCLB.511725.120	3067	4340	3454	3588
TcCLB.511725.130	1824	2806	2082	2093
TcCLB.511725.134	628	884	664	636
TcCLB.511725.140	853	1111	784	742
TcCLB.511725.150	2433	3311	2426	2258
TcCLB.511725.160	4835	6666	4302	4371
TcCLB.511725.170	2290	3032	2079	1976
TcCLB.511725.174	1055	1399	1005	962
TcCLB.511725.180	3846	5191	3193	3116
TcCLB.511725.190	1132	1509	1042	975
TcCLB.511725.200	1168	1642	1224	1259
TcCLB.511725.210	1277	1595	1127	1093
TcCLB.511725.230	2797	3975	2571	2543
TcCLB.511725.240	2493	3553	2410	2398
TcCLB.511725.250	4268	6062	4177	4170
TcCLB.511725.270	3432	4858	3086	2908
TcCLB.511725.280	2982	4369	3147	2916
TcCLB.511725.300	0	0	0	0
TcCLB.503737.20	0	0	0	0
TcCLB.511727.14	16	28	49	29
TcCLB.511727.30	3714	5019	3287	3153
TcCLB.511727.40	2483	3701	2475	2511
TcCLB.511727.50	2743	3872	2891	3009
TcCLB.511727.60	1938	2813	1773	1611
TcCLB.511727.70	1077	1447	1064	974
TcCLB.511727.90	2241	2995	1991	1767
TcCLB.511727.100	2305	3280	2133	1866
TcCLB.511727.110	1166	1524	1068	977
TcCLB.511727.120	2727	4080	2805	2821
TcCLB.511727.129	38	47	34	36
TcCLB.511727.140	3630	5042	3221	3335
TcCLB.511727.145	3266	4594	2831	2659
TcCLB.511727.150	2371	3174	2213	1987
TcCLB.511727.160	6615	9122	6567	6386
TcCLB.511727.190	1372	2075	1562	1656
TcCLB.511727.199	968	1309	851	824
TcCLB.511727.210	1047	1427	1244	1150
TcCLB.511727.220	1293	1729	1041	1028
TcCLB.511727.230	2596	3723	2662	2488
TcCLB.511727.234	669	1001	769	761
TcCLB.511727.240	1132	1557	1385	1313
TcCLB.511727.250	1886	2511	1874	1748
TcCLB.511727.260	522	669	542	493
TcCLB.511727.270	362	462	426	389
TcCLB.511727.280	1	3	1	1
TcCLB.511727.290	4	1	1	0
TcCLB.511727.300	2035	2479	1836	1586
TcCLB.511727.310	2737	3468	2307	2261
TcCLB.457339.19	765	1056	720	630
TcCLB.457339.10	712	840	656	695
TcCLB.509161.10	4426	6338	4596	4739
TcCLB.509161.20	1007	1168	868	766
TcCLB.509161.30	4605	6221	4369	4506
TcCLB.509161.34	893	1035	794	658
TcCLB.509161.40	1088	1240	823	793
TcCLB.509161.50	999	1261	827	877
TcCLB.509161.60	3089	3992	2653	2596
TcCLB.509161.70	875	1022	686	689
TcCLB.509161.80	914	1185	792	729
TcCLB.509161.90	870	1124	748	685
TcCLB.509161.100	1618	2080	1320	1245
TcCLB.509161.110	1565	1943	1467	1409
TcCLB.509161.120	1080	1452	1138	1177
TcCLB.509161.130	2079	2932	2293	2268
TcCLB.509161.135	515	701	568	544
TcCLB.509161.140	1387	1748	1367	1346
TcCLB.509161.149	683	895	735	620
TcCLB.458759.10	1953	2569	1446	1469
TcCLB.458759.14	2614	3318	2479	2238
TcCLB.458759.20	1105	1485	884	901
TcCLB.509163.3	148	175	119	116
TcCLB.509163.6	12	15	14	18
TcCLB.509163.10	21	21	19	12
TcCLB.509163.30	122	147	139	162
TcCLB.509163.50	0	3	0	1
TcCLB.509163.54	11	14	9	13
TcCLB.509163.60	1	2	0	0
TcCLB.509163.70	0	0	0	0
TcCLB.509163.80	3	3	3	3
TcCLB.509163.90	55	85	61	49
TcCLB.509163.100	1	3	1	1
TcCLB.509163.105	0	1	0	0
TcCLB.509163.110	14	19	11	11
TcCLB.503845.60	3	2	4	2
TcCLB.503845.30	10	8	6	5
TcCLB.503845.20	10	32	15	13
TcCLB.510645.9	1982	2488	1447	1310
TcCLB.510645.20	1461	2167	1272	1277
TcCLB.510645.30	2556	3375	2247	2166
TcCLB.510645.40	7333	10774	7468	7009
TcCLB.510645.49	567	864	533	502
TcCLB.510647.10	1332	1824	1133	1041
TcCLB.510647.20	1245	1679	1326	1168
TcCLB.510647.30	1881	2808	2155	2141
TcCLB.510647.40	1406	1940	1304	1301
TcCLB.510647.50	256	355	297	293
TcCLB.510647.60	1623	2179	1535	1371
TcCLB.510647.69	348	423	370	341
TcCLB.508407.4	244	331	222	236
TcCLB.508407.10	780	1260	902	835
TcCLB.510649.24	2593	3468	2426	2272
TcCLB.504221.9	61	110	71	68
TcCLB.504221.20	1982	2967	2108	2061
TcCLB.508409.9	1942	2949	2002	1979
TcCLB.508409.20	2739	3947	2508	2333
TcCLB.508409.30	2451	3220	2148	2051
TcCLB.508409.40	2066	3029	1917	1795
TcCLB.508409.50	575	793	498	478
TcCLB.508409.60	2355	3395	2152	2259
TcCLB.508409.80	3058	4287	4639	4775
TcCLB.508409.90	3643	5163	4471	4378
TcCLB.508409.100	4362	6207	3897	3767
TcCLB.508409.110	1132	1481	979	930
TcCLB.508409.130	4564	6329	3583	3442
TcCLB.508409.140	438	599	327	350
TcCLB.508409.150	2117	3108	1999	2058
TcCLB.508409.160	265	406	316	352
TcCLB.508409.170	912	1226	919	953
TcCLB.508409.180	2258	3135	2067	2027
TcCLB.508409.190	539	736	670	594
TcCLB.508409.199	616	896	622	566
TcCLB.508409.210	7959	10768	6409	6541
TcCLB.508409.220	1436	2115	1479	1443
TcCLB.508409.230	2409	3312	2013	1990
TcCLB.508409.240	1602	2062	1629	1466
TcCLB.508409.250	1373	1787	1452	1275
TcCLB.508409.260	2495	3555	2481	2193
TcCLB.508409.270	2395	3185	2178	2091
TcCLB.508409.280	705	908	583	658
TcCLB.508409.300	1761	2519	1957	1760
TcCLB.508409.310	710	1107	817	854
TcCLB.508409.320	2674	3743	2627	2457
TcCLB.508409.329	1473	2007	1371	1301
TcCLB.508409.338	930	1349	1051	995
TcCLB.490165.9	295	424	307	304
TcCLB.490165.19	248	327	298	326
TcCLB.510651.10	217	325	291	280
TcCLB.510651.20	940	1289	860	862
TcCLB.456021.10	432	580	383	306
TcCLB.415803.10	619	869	634	604
TcCLB.508411.10	2669	3664	2550	2549
TcCLB.508411.20	1435	1907	1411	1364
TcCLB.508411.30	3080	4321	2783	2572
TcCLB.508411.40	2165	2892	2207	2086
TcCLB.508411.50	1527	2250	1682	1635
TcCLB.508411.60	1427	2033	1415	1278
TcCLB.508411.70	2356	2933	2164	1855
TcCLB.508411.80	1409	2040	1276	1208
TcCLB.508411.90	3957	5492	3484	3218
TcCLB.506989.10	2581	3373	3227	3281
TcCLB.506989.20	6124	8995	6000	5951
TcCLB.506989.30	15795	22707	13543	12662
TcCLB.506989.40	423	550	387	340
TcCLB.506989.50	783	1008	774	692
TcCLB.506989.60	1671	2274	1596	1444
TcCLB.506989.70	3292	4509	3092	2959
TcCLB.506989.80	991	1345	980	861
TcCLB.506989.100	1281	1767	1288	1248
TcCLB.506989.110	2180	3044	1954	1856
TcCLB.506989.120	1388	1786	1230	1001
TcCLB.506989.130	2174	3016	1767	1648
TcCLB.506989.140	2549	3364	1618	1442
TcCLB.506989.150	1054	1488	834	745
TcCLB.506989.155	632	902	665	693
TcCLB.506989.160	1734	2386	1669	1520
TcCLB.506989.180	2232	3043	2269	2174
TcCLB.506989.190	6561	9097	6445	6168
TcCLB.506989.199	350	433	364	352
TcCLB.506989.210	2903	4252	2772	2825
TcCLB.506989.220	1978	2994	1849	1907
TcCLB.506989.240	2437	3295	2267	2183
TcCLB.506989.250	2420	3233	2204	1948
TcCLB.506989.260	424	607	453	430
TcCLB.506989.270	221	308	212	189
TcCLB.506989.300	811	1150	965	900
TcCLB.506989.309	2582	3391	2271	2076
TcCLB.507951.15	2242	3011	2025	1795
