,gene,euclidean_dist,cityblock_dist,minkowsky_dist,cosine_dist,km2_eucl,km3_eucl,km5_eucl,km10_eucl,km100_eucl,km2_city,km3_city,km5_city,km10_city,km100_city,km2_minkow,km3_minkow,km5_minkow,km10_minkow,km100_minkow,km2_cos,km3_cos,km5_cos,km10_cos,km100_cos
2687,EED,0.06980235772781068,0.10959842520734464,0.06980235772781068,0.005718292574304673,0,2,2,5,38,1,0,3,8,16,0,1,1,3,15,0,1,3,5,45
2688,EEF1A1,0.15468970015760833,0.2342275670675301,0.15468970015760833,0.03001315137620164,0,2,0,8,11,1,0,0,5,67,0,1,3,0,5,0,1,3,2,61
2689,EEF1A2,0.10324907065609654,0.1666860591739985,0.10324907065609654,0.00535476354845088,0,2,2,1,70,1,0,3,2,46,0,1,1,6,92,0,1,3,5,13
2690,EEF1D,0.16586975154065686,0.26761419398317216,0.16586975154065686,0.03071020909800415,0,2,0,8,52,1,0,0,5,4,0,1,3,0,69,0,1,3,2,31
2691,EEF1E1,0.05047890997658346,0.08230108246847445,0.05047890997658346,0.0035426679782399884,0,2,2,5,57,1,0,3,8,69,0,1,1,3,84,0,1,3,5,13
2692,EEF1G,0.22243931250294408,0.3458377239199157,0.22243931250294408,0.06596226386627646,0,0,0,4,96,1,2,0,0,58,0,0,3,8,71,0,1,1,0,0
2693,EEF2,0.3777324411753372,0.5727654146118237,0.3777324411753372,0.17813295321122635,1,0,1,6,8,0,2,1,7,18,1,0,4,2,10,1,2,4,1,47
2694,EEF2K,0.09878156906921731,0.15750461692575737,0.09878156906921731,0.012434063860530253,0,2,2,1,24,1,0,3,2,30,0,1,1,6,40,0,1,3,5,10
2695,EEFSEC,0.24560920326255453,0.38814844395636083,0.24560920326255453,0.07179192448463101,0,0,4,9,93,1,2,2,9,84,0,0,2,9,49,0,1,1,0,92
2696,EEPD1,0.5772728249681901,0.9033847101156459,0.5772728249681901,0.3372357967187203,1,1,3,3,54,0,1,4,6,3,1,2,0,7,61,1,0,2,6,50
2697,EFCAB4B,0.6088722355295799,0.9937352030595519,0.6088722355295799,0.35466827569154824,1,1,3,3,98,0,1,4,6,21,1,2,0,7,94,1,0,2,6,75
2698,EFEMP1,0.1801632922374375,0.26307173612816265,0.1801632922374375,0.03166688664599582,0,2,0,8,50,1,0,0,5,4,0,1,3,0,56,0,1,3,2,31
2699,EFEMP2,0.30399728659582925,0.49154040404040394,0.30399728659582925,0.06281093495134604,1,0,4,0,20,0,2,2,3,23,1,0,2,5,73,0,1,1,0,76
2700,EFHC1,0.27977386050118247,0.456868732433464,0.27977386050118247,0.10446728901834512,0,0,4,9,12,0,2,2,3,35,0,0,2,9,12,0,2,1,7,46
2701,EFHD2,0.41359607359021994,0.6511849464404209,0.41359607359021994,0.17450137456486103,1,1,1,6,18,0,1,1,7,33,1,2,4,2,16,1,2,4,1,79
2702,EFNA1,0.10321743520007765,0.1580323568365422,0.10321743520007765,0.01328108781200188,0,2,2,1,70,1,0,3,2,30,0,1,1,6,92,0,1,3,5,10
2703,EFNA3,0.1246660830859068,0.18181444485551035,0.1246660830859068,0.022990408771585202,0,2,2,1,95,1,0,3,2,82,0,1,1,6,88,0,1,3,5,23
2704,EFNA4,0.23552146306644653,0.36629607407407405,0.23552146306644653,0.06901308313750243,0,0,0,4,30,1,2,0,0,22,0,0,3,9,76,0,1,1,0,55
2705,EFNA5,0.1840946720107911,0.2943255040532114,0.1840946720107911,0.04838635538492475,0,2,0,8,68,1,0,0,0,25,0,1,3,8,56,0,1,3,2,89
2706,EFNB1,0.26057525807695664,0.3961237805481884,0.26057525807695664,0.0861442729913271,0,0,4,9,46,1,2,2,9,2,0,0,2,9,72,0,1,1,0,58
2707,EFNB2,0.04414633860789087,0.06802010232479352,0.04414633860789087,0.002105469744489552,0,2,2,5,6,1,0,3,8,86,0,1,1,3,24,0,1,3,5,43
2708,EFR3A,0.17094553960728454,0.276288423178444,0.17094553960728454,0.02567844647042028,0,2,0,8,27,1,0,0,5,47,0,1,3,0,32,0,1,3,5,91
2709,EFR3B,0.4898289710258875,0.7499713138267354,0.4898289710258875,0.21650139942812452,1,1,1,2,13,0,1,1,1,19,1,2,4,1,58,1,2,4,9,48
2710,EFS,0.2275403748708502,0.37155492549732655,0.2275403748708502,0.07273996078748657,0,0,0,4,55,1,2,2,9,53,0,0,3,8,38,0,1,1,0,92
2711,EFTUD1,0.15015402552918913,0.22344847152280306,0.15015402552918913,0.02592457286589278,0,2,0,8,84,1,0,0,5,52,0,1,3,0,54,0,1,3,5,91
2712,EFTUD2,0.10164554819483207,0.15571693737354064,0.10164554819483207,0.011677182604210912,0,2,2,1,24,1,0,3,2,30,0,1,1,6,40,0,1,3,5,10
2713,EGF,0.3944235481866643,0.6334852518688989,0.3944235481866643,0.13545005049842862,1,0,1,6,36,0,2,1,7,90,1,0,4,2,41,0,2,4,7,39
2714,EGFL8,0.3317654888072919,0.48379263609667944,0.3317654888072919,0.13741628043797516,1,0,4,0,41,0,2,2,3,23,1,0,2,5,77,0,2,4,7,18
2715,EGFLAM,0.2610113375663298,0.39817087075455704,0.2610113375663298,0.0609325484738793,0,0,4,9,46,1,2,2,9,2,0,0,2,9,72,0,1,1,0,34
2716,EGFR,0.6379286445572064,1.0341769172561095,0.6379286445572064,0.276613758124878,1,1,3,3,76,0,1,4,6,59,1,2,0,7,59,1,2,2,4,21
2717,EGLN1,0.30763058524531606,0.44424881014608386,0.30763058524531606,0.10578276956066313,1,0,4,0,20,0,2,2,9,12,1,0,2,5,21,0,2,1,7,46
2718,EGLN2,0.4452049404130536,0.7156857481577588,0.4452049404130536,0.22730907252899402,1,1,1,6,4,0,1,1,1,7,1,2,4,1,87,1,2,4,9,5
2719,EGLN3,0.8182851859975178,1.2520995779124404,0.8182851859975178,0.6086549510321522,1,1,3,7,39,0,1,4,4,5,1,2,0,4,47,1,0,0,8,35
2720,EGR1,0.29953007435138546,0.4408494792021613,0.29953007435138546,0.10496482990708877,1,0,4,9,64,0,2,2,9,75,1,0,2,5,73,0,2,1,7,46
2721,EGR2,0.15263001633057005,0.24088364133826246,0.15263001633057005,0.022906726709445602,0,2,0,8,84,1,0,0,5,67,0,1,3,0,5,0,1,3,5,23
2722,EGR3,0.18997033045781314,0.2927818506765876,0.18997033045781314,0.04360690988781224,0,2,0,4,7,1,0,0,0,25,0,1,3,8,13,0,1,3,2,28
2723,EHBP1L1,0.3321254165984479,0.5277009666955712,0.3321254165984479,0.10785616175814983,1,0,4,0,41,0,2,2,3,36,1,0,2,5,77,0,2,1,7,86
2724,EHD1,0.2138758600811016,0.34899652077083365,0.2138758600811016,0.03313362501357053,0,0,0,4,15,1,2,0,0,34,0,0,3,8,91,0,1,3,2,95
2725,EHD2,0.22077333746046776,0.35073440733630185,0.22077333746046776,0.03660955086505857,0,0,0,4,96,1,2,0,0,34,0,0,3,8,71,0,1,3,2,9
2726,EHD3,0.3427214005159216,0.5593795093795093,0.3427214005159216,0.14934779747634452,1,0,4,0,91,0,2,2,7,31,1,0,2,5,67,0,2,4,1,60
2727,EHF,0.39276495077962537,0.6399533363558689,0.39276495077962537,0.17999791633388385,1,0,1,6,36,0,2,1,7,90,1,0,4,2,41,1,2,4,1,47
2728,EHHADH,0.14853519250988906,0.22259821332472285,0.14853519250988906,0.026298663442720693,0,2,0,8,32,1,0,0,5,52,0,1,3,0,54,0,1,3,5,91
2729,EHMT1,0.22941254196920075,0.374609508715469,0.22941254196920075,0.06766565752337894,0,0,0,4,55,1,2,2,9,53,0,0,3,8,38,0,1,1,0,55
2730,EHMT2,0.2447931680281022,0.38816964576733026,0.2447931680281022,0.08180387781553111,0,0,4,9,93,1,2,2,9,84,0,0,2,9,49,0,1,1,0,67
2731,EI24,0.13355731273234647,0.19156907233241105,0.13355731273234647,0.0194641431616972,0,2,2,1,49,1,0,3,2,49,0,1,1,0,46,0,1,3,5,2
2732,EID1,0.09967145793226098,0.16144416611749188,0.09967145793226098,0.01167861468299669,0,2,2,1,24,1,0,3,2,30,0,1,1,6,40,0,1,3,5,10
2733,EID2,0.2563756819045131,0.3717704178949194,0.2563756819045131,0.09118354543460683,0,0,4,9,60,1,2,2,9,53,0,0,2,9,31,0,1,1,0,32
2734,EID3,0.374385617166814,0.5460767041604554,0.374385617166814,0.16950235753041254,1,0,1,6,97,0,2,2,3,64,1,0,4,2,79,1,2,4,1,26
2735,EIF1,0.1483645641225305,0.22872221549066332,0.1483645641225305,0.030406149944096073,0,2,0,8,32,1,0,0,5,9,0,1,3,0,54,0,1,3,2,31
2736,EIF1AD,0.1843946863164486,0.2659824295143216,0.1843946863164486,0.04306861766845638,0,2,0,8,68,1,0,0,5,4,0,1,3,8,56,0,1,3,2,52
2737,EIF1AX,0.1400182041275574,0.21181304571135084,0.1400182041275574,0.018596183107849162,0,2,0,8,87,1,0,0,5,99,0,1,3,0,83,0,1,3,5,44
2738,EIF2A,0.14487026934237787,0.2195256250013085,0.14487026934237787,0.027744750714854605,0,2,0,8,87,1,0,0,5,52,0,1,3,0,83,0,1,3,2,91
2739,EIF2AK1,0.18512620286972298,0.30199001304414863,0.18512620286972298,0.046030147561700874,0,2,0,8,68,1,0,0,0,79,0,1,3,8,56,0,1,3,2,28
2740,EIF2AK2,0.2166933303027921,0.3367520098563236,0.2166933303027921,0.05688684587760873,0,0,0,4,15,1,2,0,0,62,0,0,3,8,0,0,1,1,2,81
2741,EIF2AK3,0.14779654587196542,0.2405733264657301,0.14779654587196542,0.02602305845460251,0,2,0,8,32,1,0,0,5,67,0,1,3,0,54,0,1,3,5,91
2742,EIF2AK4,0.019418080786672513,0.02815115791950576,0.019418080786672513,0.00039356724956429723,0,2,2,5,58,1,0,3,8,42,0,1,1,3,52,0,1,3,5,43
2743,EIF2B1,0.0657967400048015,0.10541914783696327,0.0657967400048015,0.006063265019628505,0,2,2,5,81,1,0,3,8,80,0,1,1,3,15,0,1,3,5,45
2744,EIF2B2,0.3156781492906916,0.47097887395421006,0.3156781492906916,0.11981135226159156,1,0,4,0,63,0,2,2,3,45,1,0,2,5,51,0,2,1,7,80
2745,EIF2B3,0.0551490455228049,0.08994055652873101,0.0551490455228049,0.0028087277092331275,0,2,2,5,57,1,0,3,8,43,0,1,1,3,84,0,1,3,5,43
2746,EIF2B4,0.21748694083578607,0.3551458914830321,0.21748694083578607,0.06390913950198118,0,0,0,4,15,1,2,0,0,34,0,0,3,8,0,0,1,1,0,76
2747,EIF2B5,0.09788257329240142,0.1509707193947637,0.09788257329240142,0.011739146763845687,0,2,2,1,24,1,0,3,2,77,0,1,1,6,40,0,1,3,5,10
2748,EIF2C1,0.14879959386571734,0.21788466222744057,0.14879959386571734,0.02811502580399028,0,2,0,8,32,1,0,0,5,52,0,1,3,0,54,0,1,3,2,61
2749,EIF2C2,0.20495847823241675,0.32666131214068317,0.20495847823241675,0.04786977705656348,0,2,0,4,29,1,2,0,0,10,0,1,3,8,27,0,1,3,2,89
2750,EIF2C3,0.09593647713607975,0.15655196755482448,0.09593647713607975,0.009382851349115318,0,2,2,1,83,1,0,3,2,30,0,1,1,6,40,0,1,3,5,65
2751,EIF2C4,0.14432568228378723,0.23305955592756739,0.14432568228378723,0.01542418055113548,0,2,0,8,87,1,0,0,5,9,0,1,3,0,83,0,1,3,5,71
2752,EIF2S1,0.23765059802583252,0.3839891478378828,0.23765059802583252,0.07227101255075152,0,0,0,4,75,1,2,2,9,84,0,0,3,9,7,0,1,1,0,92
2753,EIF2S2,0.48416831383249465,0.7278603749191985,0.48416831383249465,0.2900586872503358,1,1,1,2,67,0,1,1,1,60,1,2,4,1,99,1,0,2,4,49
2754,EIF2S3,0.06181131988608315,0.10001767065606948,0.06181131988608315,0.004520171950121443,0,2,2,5,25,1,0,3,8,80,0,1,1,3,48,0,1,3,5,13
2755,EIF3A,0.0602443815750265,0.09818588568258527,0.0602443815750265,0.005098704441622526,0,2,2,5,25,1,0,3,8,80,0,1,1,3,48,0,1,3,5,13
2756,EIF3B,0.2039214946188292,0.2975223621583897,0.2039214946188292,0.05459862923051373,0,2,0,4,29,1,0,0,0,79,0,1,3,8,27,0,1,1,2,54
2757,EIF3D,0.28786869862306685,0.425476919908349,0.28786869862306685,0.10108635559501211,1,0,4,9,72,1,2,2,9,26,1,0,2,9,80,0,2,1,7,83
2758,EIF3E,0.08694681309772219,0.13805313357075608,0.08694681309772219,0.009705947110811741,0,2,2,1,9,1,0,3,2,0,0,1,1,6,37,0,1,3,5,65
2759,EIF3EIP,0.21316150367530512,0.3450837827445381,0.21316150367530512,0.05934549145298662,0,0,0,4,74,1,2,0,0,58,0,0,3,8,91,0,1,1,0,34
2760,EIF3F,0.168010124822617,0.267703775725166,0.168010124822617,0.029316277160705506,0,2,0,8,52,1,0,0,5,4,0,1,3,0,69,0,1,3,2,61
2761,EIF3G,0.0729485075078869,0.11859376161335877,0.0729485075078869,0.0076075959282158045,0,2,2,5,38,1,0,3,8,48,0,1,1,3,44,0,1,3,5,45
2762,EIF3H,0.16716310928168313,0.27211873111954565,0.16716310928168313,0.03170393402820304,0,2,0,8,52,1,0,0,5,91,0,1,3,0,69,0,1,3,2,31
2763,EIF3I,0.12292290682330323,0.18866449068407448,0.12292290682330323,0.01674987611863832,0,2,2,1,0,1,0,3,2,49,0,1,1,6,88,0,1,3,5,44
2764,EIF3J,0.20120718972125912,0.3285697917197128,0.20120718972125912,0.058199604264267846,0,2,0,4,29,1,2,0,0,10,0,1,3,8,39,0,1,1,2,81
2765,EIF3M,0.17628094854079848,0.2742297072371392,0.17628094854079848,0.034940168323130516,0,2,0,8,50,1,0,0,5,91,0,1,3,0,81,0,1,3,2,95
2766,EIF4A1,0.38761407602575937,0.6045867978511799,0.38761407602575937,0.1977551099658017,1,0,1,6,80,0,2,1,7,38,1,0,4,2,89,1,2,4,9,99
2767,EIF4A2,0.07412011369835428,0.11802300692622636,0.07412011369835428,0.0066959777496058415,0,2,2,5,38,1,0,3,8,48,0,1,1,3,44,0,1,3,5,45
2768,EIF4A3,0.049562586544665034,0.08079670924442522,0.049562586544665034,0.0032375166713642933,0,2,2,5,57,1,0,3,8,69,0,1,1,3,24,0,1,3,5,13
2769,EIF4B,0.21083406877241495,0.3104500381388254,0.21083406877241495,0.05126069767629693,0,0,0,4,74,1,0,0,0,37,0,0,3,8,91,0,1,3,2,19
2770,EIF4E,0.13266953074435917,0.19420151941687963,0.13266953074435917,0.023498450483702915,0,2,2,1,49,1,0,3,2,49,0,1,1,0,46,0,1,3,5,23
2771,EIF4E2,0.18309672726222015,0.2906097018246552,0.18309672726222015,0.04274772312980546,0,2,0,8,68,1,0,0,0,25,0,1,3,8,56,0,1,3,2,52
2772,EIF4E3,0.1243193801822245,0.2013056099562696,0.1243193801822245,0.017918454245351656,0,2,2,1,95,1,0,3,2,28,0,1,1,6,88,0,1,3,5,44
2773,EIF4EBP2,0.15129897335668457,0.21483911015791682,0.15129897335668457,0.025289649721760732,0,2,0,8,84,1,0,0,5,52,0,1,3,0,5,0,1,3,5,91
2774,EIF4ENIF1,0.052013445780638004,0.08463948269456684,0.052013445780638004,0.003797690506590179,0,2,2,5,57,1,0,3,8,69,0,1,1,3,84,0,1,3,5,13
2775,EIF4G1,0.17063709691765416,0.25909148340557786,0.17063709691765416,0.03743695349544107,0,2,0,8,27,1,0,0,5,61,0,1,3,0,32,0,1,3,2,9
2776,EIF4G2,0.13130275242701284,0.20258138711355234,0.13130275242701284,0.014999012606604745,0,2,2,1,49,1,0,3,5,28,0,1,1,6,46,0,1,3,5,71
2777,EIF4G3,0.16179974014643264,0.2637294266041962,0.16179974014643264,0.0310152720315372,0,2,0,8,79,1,0,0,5,4,0,1,3,0,26,0,1,3,2,31
2778,EIF4H,0.20994955816932895,0.3413950647824608,0.20994955816932895,0.04556200488254902,0,0,0,4,74,1,2,0,0,58,0,0,3,8,91,0,1,3,2,28
2779,EIF5,0.05080931640736119,0.08248347480198628,0.05080931640736119,0.0032471140823162603,0,2,2,5,57,1,0,3,8,69,0,1,1,3,84,0,1,3,5,13
2780,EIF5A2,0.18218815368901056,0.27241597970830694,0.18218815368901056,0.023025939088936687,0,2,0,8,68,1,0,0,5,91,0,1,3,8,56,0,1,3,5,23
2781,EIF5B,0.07032231006400494,0.1009118758479372,0.07032231006400494,0.007160614031048618,0,2,2,5,38,1,0,3,8,80,0,1,1,3,44,0,1,3,5,45
2782,ELAC2,0.1926476138115306,0.30749868691719656,0.1926476138115306,0.04740035815780208,0,2,0,4,7,1,0,0,0,37,0,1,3,8,70,0,1,3,2,89
2783,ELAVL1,0.07124213089075758,0.10946885236376314,0.07124213089075758,0.005968660348056654,0,2,2,5,38,1,0,3,8,16,0,1,1,3,44,0,1,3,5,45
2784,ELF1,0.1371839790996,0.2226183670287407,0.1371839790996,0.023406401602868887,0,2,0,1,17,1,0,0,5,52,0,1,1,0,25,0,1,3,5,23
2785,ELF2,0.16468784855019325,0.24449714338141249,0.16468784855019325,0.027817672595591758,0,2,0,8,52,1,0,0,5,32,0,1,3,0,26,0,1,3,2,91
2786,ELF3,0.059385249754068774,0.09132335804375732,0.059385249754068774,0.004656551219257121,0,2,2,5,25,1,0,3,8,43,0,1,1,3,48,0,1,3,5,13
2787,ELF4,0.3090686408089087,0.472604364984225,0.3090686408089087,0.10781222919909217,1,0,4,0,20,0,2,2,3,45,1,0,2,5,21,0,2,1,7,86
2788,ELK1,0.41007716544298983,0.6242308305435995,0.41007716544298983,0.2022679089460041,1,1,1,6,18,0,2,1,7,55,1,2,4,2,74,1,2,4,9,24
2789,ELK3,0.0432780837657293,0.06800815437067234,0.0432780837657293,0.001540473285250088,0,2,2,5,6,1,0,3,8,86,0,1,1,3,55,0,1,3,5,43
2790,ELK4,0.1456418387182851,0.23544966304555312,0.1456418387182851,0.028040785811050295,0,2,0,8,32,1,0,0,5,67,0,1,3,0,54,0,1,3,2,61
2791,ELL,0.27868095894575423,0.40131079027355626,0.27868095894575423,0.09085388629183433,0,0,4,9,78,1,2,2,9,85,0,0,2,9,12,0,1,1,0,32
2792,ELL2,0.1907618357806313,0.3082366633593203,0.1907618357806313,0.04441235635985996,0,2,0,4,7,1,0,0,0,37,0,1,3,8,70,0,1,3,2,28
2793,ELL3,0.20506743611694625,0.3342085558827934,0.20506743611694625,0.05777964908205613,0,2,0,4,29,1,2,0,0,62,0,1,3,8,27,0,1,1,2,81
2794,ELMO1,0.17367148090245105,0.2674855544098391,0.17367148090245105,0.02085649905180975,0,2,0,8,27,1,0,0,5,4,0,1,3,0,32,0,1,3,5,2
2795,ELMO2,0.07582371688049507,0.11118992931807084,0.07582371688049507,0.007181263648320613,0,2,2,5,73,1,0,3,8,16,0,1,1,3,44,0,1,3,5,45
2796,ELMO3,0.06289773810305985,0.09416265686453118,0.06289773810305985,0.005823150560347878,0,2,2,5,25,1,0,3,8,43,0,1,1,3,48,0,1,3,5,45
2797,ELMOD3,0.1214325239464674,0.17927206810099414,0.1214325239464674,0.017718952109320285,0,2,2,1,0,1,0,3,2,82,0,1,1,6,14,0,1,3,5,44
2798,ELN,0.4872245899304039,0.7259409849758992,0.4872245899304039,0.18183640023559622,1,1,1,2,67,0,1,1,1,60,1,2,4,1,58,1,2,4,1,47
2799,ELOF1,0.14620595655723514,0.2387386549620592,0.14620595655723514,0.027971852041212664,0,2,0,8,32,1,0,0,5,67,0,1,3,0,54,0,1,3,2,61
2800,ELOVL1,0.22692503965792082,0.36980934336841625,0.22692503965792082,0.06089055399528198,0,0,0,4,55,1,2,2,9,53,0,0,3,8,38,0,1,1,0,34
2801,ELOVL4,0.09261069566269388,0.15096163735472592,0.09261069566269388,0.012149469955824888,0,2,2,1,83,1,0,3,2,77,0,1,1,6,2,0,1,3,5,10
2802,ELOVL5,0.08736029367372823,0.14265307701233898,0.08736029367372823,0.007130670872501299,0,2,2,1,43,1,0,3,2,0,0,1,1,6,37,0,1,3,5,45
2803,ELOVL6,0.5459641811786592,0.8580902861037141,0.5459641811786592,0.3278797693606996,1,1,1,2,65,0,1,4,6,76,1,2,0,7,60,1,0,2,4,33
2804,ELOVL7,0.25466187815115576,0.39735333484859964,0.25466187815115576,0.09195820270184807,0,0,4,9,60,1,2,2,9,2,0,0,2,9,31,0,1,1,0,32
2805,ELP2,0.21763221720785536,0.35351835616393845,0.21763221720785536,0.060707354458025886,0,0,0,4,15,1,2,0,0,34,0,0,3,8,0,0,1,1,0,34
2806,ELP3,0.19977373765589032,0.31792555708730286,0.19977373765589032,0.05203351551572166,0,2,0,4,61,1,0,0,0,89,0,1,3,8,39,0,1,3,2,19
2807,ELP4,0.19015071178964804,0.294914081420828,0.19015071178964804,0.0334867402084047,0,2,0,4,7,1,0,0,0,25,0,1,3,8,13,0,1,3,2,95
2808,ELTD1,0.18351782969393812,0.2659755098779488,0.18351782969393812,0.018873474838690063,0,2,0,8,68,1,0,0,5,4,0,1,3,8,56,0,1,3,5,44
2809,EME2,0.24870863212228186,0.39880979216446505,0.24870863212228186,0.06947571516050832,0,0,4,9,3,1,2,2,9,85,0,0,2,9,85,0,1,1,0,55
2810,EMG1,0.1914726661162711,0.29254317753949416,0.1914726661162711,0.04056990298835228,0,2,0,4,7,1,0,0,0,25,0,1,3,8,70,0,1,3,2,52
2811,EMILIN1,0.5424610874795125,0.8857208476320123,0.5424610874795125,0.1848298101746193,1,1,1,2,26,0,1,4,6,87,1,2,4,1,60,1,2,4,1,12
2812,EMILIN2,0.5809603100457102,0.8313699917259175,0.5809603100457102,0.28540251720759036,1,1,3,3,54,0,1,1,6,15,1,2,0,7,61,1,0,2,4,82
2813,EML1,0.1027483110770594,0.16305480682839169,0.1027483110770594,0.007850746637366068,0,2,2,1,24,1,0,3,2,46,0,1,1,6,92,0,1,3,5,45
2814,EML2,0.2677237559822108,0.41940206731935004,0.2677237559822108,0.08907479640847238,0,0,4,9,99,1,2,2,9,26,0,0,2,9,90,0,1,1,0,58
2815,EML3,0.3290480653251467,0.5344308469904133,0.3290480653251467,0.13574806326538147,1,0,4,0,92,0,2,2,3,36,1,0,2,5,77,0,2,4,7,39
2816,EML4,0.14849007549293883,0.24235012266089376,0.14849007549293883,0.028504635738623607,0,2,0,8,32,1,0,0,5,67,0,1,3,0,54,0,1,3,2,61
2817,EML5,0.1477968719391054,0.23245951049242625,0.1477968719391054,0.02302964906817928,0,2,0,8,32,1,0,0,5,9,0,1,3,0,54,0,1,3,5,23
2818,EMP1,0.17572506143538075,0.26555437845359575,0.17572506143538075,0.04471079232734265,0,2,0,8,50,1,0,0,5,4,0,1,3,0,81,0,1,3,2,28
2819,EMP2,0.1804240144568825,0.2942302787280924,0.1804240144568825,0.04756290552742237,0,2,0,8,50,1,0,0,0,25,0,1,3,0,56,0,1,3,2,89
2820,ENAH,0.09116991743875362,0.1487077620537925,0.09116991743875362,0.00900909658931981,0,2,2,1,43,1,0,3,2,77,0,1,1,6,2,0,1,3,5,65
2821,ENC1,0.04363054761424411,0.06660072807198292,0.04363054761424411,0.001780692594124944,0,2,2,5,6,1,0,3,8,86,0,1,1,3,55,0,1,3,5,43
2822,ENDOD1,0.2729680252601202,0.4129983917714542,0.2729680252601202,0.05470623351985704,0,0,4,9,33,1,2,2,9,44,0,0,2,9,22,0,1,1,2,54
2823,ENDOG,0.5077058305073764,0.8037168325348917,0.5077058305073764,0.27489166617078586,1,1,1,2,66,0,1,1,1,83,1,2,4,1,86,1,2,2,4,21
2824,ENG,0.2851991054062463,0.4509977260564155,0.2851991054062463,0.05823932208527571,1,0,4,9,72,0,2,2,9,12,1,0,2,9,80,0,1,1,2,81
2825,ENO1,0.16700525526626284,0.2644701050556554,0.16700525526626284,0.03854122977261143,0,2,0,8,52,1,0,0,5,4,0,1,3,0,69,0,1,3,2,90
2826,ENO2,0.6887024402568221,1.119126354913017,0.6887024402568221,0.5119904727321507,1,1,3,3,31,0,1,4,4,40,1,2,0,7,65,1,0,0,3,74
2827,ENO3,0.16852661997913895,0.2751753401752516,0.16852661997913895,0.021111819777021035,0,2,0,8,52,1,0,0,5,91,0,1,3,0,69,0,1,3,5,2
2828,ENOPH1,0.09739273872279688,0.1486373593732596,0.09739273872279688,0.013386450055644872,0,2,2,1,83,1,0,3,2,77,0,1,1,6,40,0,1,3,5,10
2829,ENOSF1,0.2722785482803807,0.4048118583051096,0.2722785482803807,0.08971423798964873,0,0,4,9,33,1,2,2,9,85,0,0,2,9,22,0,1,1,0,58
2830,ENOX2,0.18649106559196066,0.3009819996121367,0.18649106559196066,0.04154229106791274,0,2,0,8,68,1,0,0,0,79,0,1,3,8,13,0,1,3,2,52
2831,ENPEP,0.3374627815670557,0.5499004419406537,0.3374627815670557,0.0870699721984517,1,0,4,0,41,0,2,2,3,64,1,0,2,5,19,0,1,1,0,58
2832,ENPP1,0.37830031821994237,0.5831585436447972,0.37830031821994237,0.15275389903621417,1,0,1,6,8,0,2,1,7,71,1,0,4,2,10,0,2,4,1,3
2833,ENPP2,0.0814524925179498,0.12145833333333331,0.0814524925179498,0.0032347907341915283,0,2,2,5,9,1,0,3,2,48,0,1,1,6,97,0,1,3,5,13
2834,ENPP4,0.20487032364852908,0.3342435424354243,0.20487032364852908,0.03237073739203944,0,2,0,4,29,1,2,0,0,62,0,1,3,8,27,0,1,3,2,31
2835,ENSA,0.23416464101876389,0.3401968200980324,0.23416464101876389,0.07605649058844077,0,0,0,4,30,1,2,0,0,58,0,0,3,9,76,0,1,1,0,29
2836,ENTPD1,0.12783426992248165,0.18090528415786658,0.12783426992248165,0.010790663837129677,0,2,2,1,95,1,0,3,2,82,0,1,1,6,88,0,1,3,5,65
2837,ENTPD3,0.32602079207737106,0.4716834291187739,0.32602079207737106,0.13508704131119997,1,0,4,0,92,0,2,2,3,45,1,0,2,5,4,0,2,4,7,39
2838,ENTPD4,0.2875068132678815,0.41160677406030566,0.2875068132678815,0.09106951570373978,1,0,4,9,72,1,2,2,9,44,1,0,2,9,80,0,1,1,0,32
2839,ENTPD6,0.43507803607385087,0.655572393714307,0.43507803607385087,0.2386326438270402,1,1,1,6,71,0,1,1,7,78,1,2,4,1,42,1,2,2,9,40
2840,ENTPD7,0.12421398153431566,0.18965834423710312,0.12421398153431566,0.015161696779369294,0,2,2,1,95,1,0,3,2,49,0,1,1,6,88,0,1,3,5,71
2841,EP300,0.16084971579477544,0.25020922794545686,0.16084971579477544,0.03377875562598276,0,2,0,8,79,1,0,0,5,32,0,1,3,0,26,0,1,3,2,95
2842,EP400,0.24917164438166473,0.370255300884196,0.24917164438166473,0.08479549363042616,0,0,4,9,3,1,2,2,9,53,0,0,2,9,85,0,1,1,0,11
2843,EPAS1,0.3468893201959262,0.5334511685150845,0.3468893201959262,0.08475412433853202,1,0,4,0,16,0,2,2,3,36,1,0,2,5,67,0,1,1,0,11
2844,EPB41,0.1716724783106829,0.279361260192166,0.1716724783106829,0.03777718707781763,0,2,0,8,27,1,0,0,5,47,0,1,3,0,32,0,1,3,2,90
2845,EPB41L1,0.5481760237277142,0.8944921365031622,0.5481760237277142,0.3382389348159863,1,1,1,2,65,0,1,4,6,87,1,2,0,7,60,1,0,2,6,50
2846,EPB41L2,0.3607791452398084,0.5626734801951325,0.3607791452398084,0.13821267685597238,1,0,4,0,90,0,2,1,7,31,1,0,2,2,29,0,2,4,7,18
2847,EPB41L3,0.8834929975005932,1.3136561955540786,0.8834929975005932,0.6219706573902111,1,1,3,7,23,0,1,4,4,70,1,2,0,4,6,1,0,0,8,88
2848,EPB41L4A,0.5319043901317169,0.8665871571150587,0.5319043901317169,0.25102966440596797,1,1,1,2,85,0,1,4,6,50,1,2,4,1,9,1,2,2,9,16
